palm_id,t,status,at_risk,deg,n_nb_obs,n_nb_sympt,n_nb_dead,prev_global
D3L1_42,3.5,A,1,6,6,0,0,0.005
D3Y1_85,3.5,A,1,6,6,0,0,0.005
D3Y1_86,3.5,A,1,6,6,0,0,0.005
D3Y1_87,3.5,A,1,5,5,0,0,0.005
D4L3_43,3.5,A,1,5,5,0,0,0.005
D4L3_44,3.5,A,1,6,6,0,0,0.005
D4L3_45,3.5,A,1,6,6,0,0,0.005
D1Y1_43,3.5,A,1,6,6,0,0,0.005
D1Y1_44,3.5,A,1,6,6,0,0,0.005
D1Y1_45,3.5,A,1,6,6,0,0,0.005
D3L1_43,3.5,A,1,6,6,0,0,0.005
D3L1_44,3.5,A,1,6,6,0,0,0.005
D3L1_45,3.5,A,1,6,6,0,0,0.005
D3Y1_88,3.5,A,1,6,6,0,0,0.005
D3Y1_89,3.5,A,1,6,6,0,0,0.005
D3Y1_90,3.5,A,1,3,3,0,0,0.005
D5L2_31,3.5,A,1,3,3,0,0,0.005
D5L2_32,3.5,A,1,6,6,1,0,0.005
D5L2_33,3.5,A,1,6,6,1,0,0.005
D2L1_61,3.5,A,1,6,6,0,0,0.005
D2L1_62,3.5,A,1,6,6,0,0,0.005
D2L1_63,3.5,A,1,6,6,0,0,0.005
D4L1_31,3.5,A,1,6,6,0,0,0.005
D4L1_32,3.5,A,1,6,6,0,0,0.005
D4L1_33,3.5,A,1,6,6,0,0,0.005
D5L3_31,3.5,A,1,6,6,0,0,0.005
D5L3_32,3.5,A,1,6,6,0,0,0.005
D5L3_33,3.5,A,1,5,5,0,0,0.005
D5L2_34,3.5,A,1,5,5,1,0,0.005
D5L2_35,3.5,S,0,6,6,0,0,0.005
D5L2_36,3.5,A,1,6,6,1,0,0.005
D2L1_64,3.5,A,1,6,6,0,0,0.005
D2L1_65,3.5,A,1,6,6,0,0,0.005
D2L1_66,3.5,A,1,6,6,0,0,0.005
D4L1_34,3.5,A,1,6,6,0,0,0.005
D4L1_35,3.5,A,1,6,6,0,0,0.005
D4L1_36,3.5,A,1,6,6,0,0,0.005
D5L3_34,3.5,A,1,6,6,0,0,0.005
D5L3_35,3.5,A,1,6,6,0,0,0.005
D5L3_36,3.5,A,1,3,3,0,0,0.005
D5L2_37,3.5,A,1,3,3,0,0,0.005
D5L2_38,3.5,A,1,6,6,1,0,0.005
D5L2_39,3.5,A,1,6,6,1,0,0.005
D2L1_67,3.5,A,1,6,6,0,0,0.005
D2L1_68,3.5,A,1,6,6,0,0,0.005
D2L1_69,3.5,A,1,6,6,0,0,0.005
D4L1_37,3.5,A,1,6,6,0,0,0.005
D4L1_38,3.5,A,1,6,6,0,0,0.005
D4L1_39,3.5,A,1,6,6,0,0,0.005
D5L3_37,3.5,A,1,6,6,0,0,0.005
D5L3_38,3.5,A,1,6,6,0,0,0.005
D5L3_39,3.5,A,1,5,5,0,0,0.005
D5L2_40,3.5,A,1,5,5,0,0,0.005
D5L2_41,3.5,A,1,6,6,0,0,0.005
D5L2_42,3.5,A,1,6,6,0,0,0.005
D2L1_70,3.5,A,1,6,6,0,0,0.005
D2L1_71,3.5,A,1,6,6,0,0,0.005
D2L1_72,3.5,A,1,6,6,0,0,0.005
D4L1_40,3.5,A,1,6,6,0,0,0.005
D4L1_41,3.5,A,1,6,6,0,0,0.005
D4L1_42,3.5,A,1,6,6,0,0,0.005
D5L3_40,3.5,A,1,6,6,0,0,0.005
D5L3_41,3.5,A,1,6,6,0,0,0.005
D5L3_42,3.5,A,1,3,3,0,0,0.005
D5L2_43,3.5,A,1,2,2,0,0,0.005
D5L2_44,3.5,A,1,4,4,0,0,0.005
D5L2_45,3.5,A,1,4,4,0,0,0.005
D2L1_73,3.5,A,1,4,4,0,0,0.005
D2L1_74,3.5,A,1,4,4,0,0,0.005
D2L1_75,3.5,A,1,4,4,0,0,0.005
D4L1_43,3.5,A,1,4,4,0,0,0.005
D4L1_44,3.5,A,1,4,4,0,0,0.005
D4L1_45,3.5,A,1,4,4,0,0,0.005
D5L3_43,3.5,A,1,4,4,0,0,0.005
D5L3_44,3.5,A,1,4,4,0,0,0.005
D5L3_45,3.5,A,1,3,3,0,0,0.005
D3Y1_91,3.5,A,1,3,3,0,0,0.005
D3Y1_92,3.5,A,1,4,4,0,0,0.005
D3Y1_93,3.5,A,1,4,4,0,0,0.005
D2L1_76,3.5,A,1,4,4,0,0,0.005
D2L1_77,3.5,A,1,4,4,0,0,0.005
D2L1_78,3.5,A,1,4,4,0,0,0.005
D2L1_79,3.5,A,1,4,4,0,0,0.005
D2L1_80,3.5,A,1,4,4,0,0,0.005
D2L1_81,3.5,A,1,4,4,0,0,0.005
D4L1_46,3.5,A,1,4,4,0,0,0.005
D4L1_47,3.5,A,1,4,4,0,0,0.005
D4L1_48,3.5,A,1,2,2,0,0,0.005
D3Y1_94,3.5,A,1,3,3,0,0,0.005
D3Y1_95,3.5,A,1,6,6,0,0,0.005
D3Y1_96,3.5,A,1,6,6,0,0,0.005
D2L1_82,3.5,A,1,6,6,0,0,0.005
D2L1_83,3.5,A,1,6,6,0,0,0.005
D2L1_84,3.5,A,1,6,6,0,0,0.005
D2L1_85,3.5,A,1,6,6,0,0,0.005
D2L1_86,3.5,A,1,6,6,0,0,0.005
D2L1_87,3.5,A,1,6,6,0,0,0.005
D4L1_49,3.5,A,1,6,6,0,0,0.005
D4L1_50,3.5,A,1,6,6,0,0,0.005
D4L1_51,3.5,A,1,5,5,0,0,0.005
D3Y1_97,3.5,A,1,5,5,0,0,0.005
D3Y1_98,3.5,A,1,6,6,1,0,0.005
D3Y1_99,3.5,A,1,6,6,1,0,0.005
D2L1_88,3.5,A,1,6,6,0,0,0.005
D2L1_89,3.5,A,1,6,6,0,0,0.005
D2L1_90,3.5,A,1,6,6,0,0,0.005
D2L1_91,3.5,A,1,6,6,0,0,0.005
D2L1_92,3.5,A,1,6,6,0,0,0.005
D2L1_93,3.5,A,1,6,6,0,0,0.005
D4L1_52,3.5,A,1,6,6,0,0,0.005
D4L1_53,3.5,A,1,6,6,0,0,0.005
D4L1_54,3.5,A,1,3,3,0,0,0.005
D3Y1_100,3.5,A,1,3,3,0,0,0.005
D3Y1_101,3.5,A,1,6,6,1,0,0.005
D3Y1_102,3.5,S,0,6,6,0,0,0.005
D2L1_94,3.5,A,1,6,6,1,0,0.005
D2L1_95,3.5,A,1,6,6,0,0,0.005
D2L1_96,3.5,A,1,6,6,0,0,0.005
D2L1_97,3.5,A,1,6,6,0,0,0.005
D2L1_98,3.5,A,1,6,6,0,0,0.005
D2L1_99,3.5,A,1,6,6,0,0,0.005
D4L1_55,3.5,A,1,6,6,0,0,0.005
D4L1_56,3.5,A,1,6,6,0,0,0.005
D4L1_57,3.5,A,1,5,5,0,0,0.005
D3Y1_103,3.5,A,1,5,5,0,0,0.005
D3Y1_104,3.5,A,1,6,6,1,0,0.005
D3Y1_105,3.5,A,1,6,6,1,0,0.005
D2L1_100,3.5,A,1,6,6,0,0,0.005
D2L1_101,3.5,A,1,6,6,0,0,0.005
D2L1_102,3.5,A,1,6,6,0,0,0.005
D2L1_103,3.5,A,1,6,6,0,0,0.005
D2L1_104,3.5,A,1,6,6,0,0,0.005
D2L1_105,3.5,A,1,6,6,0,0,0.005
D4L1_58,3.5,A,1,6,6,0,0,0.005
D4L1_59,3.5,A,1,6,6,0,0,0.005
D4L1_60,3.5,A,1,3,3,0,0,0.005
D5L3_46,3.5,A,1,3,3,0,0,0.005
D5L3_47,3.5,A,1,6,6,0,0,0.005
D5L3_48,3.5,A,1,6,6,0,0,0.005
D3L3_61,3.5,A,1,6,6,0,0,0.005
D3L3_62,3.5,A,1,6,6,0,0,0.005
D3L3_63,3.5,A,1,6,6,0,0,0.005
D2L2_46,3.5,A,1,6,6,0,0,0.005
D2L2_47,3.5,A,1,6,6,0,0,0.005
D2L2_48,3.5,A,1,6,6,0,0,0.005
D4L3_46,3.5,A,1,6,6,0,0,0.005
D4L3_47,3.5,A,1,6,6,0,0,0.005
D4L3_48,3.5,A,1,5,5,0,0,0.005
D5L3_49,3.5,A,1,5,5,0,0,0.005
D5L3_50,3.5,A,1,6,6,0,0,0.005
D5L3_51,3.5,A,1,6,6,0,0,0.005
D3L3_64,3.5,A,1,6,6,0,0,0.005
D3L3_65,3.5,A,1,6,6,0,0,0.005
D3L3_66,3.5,A,1,6,6,0,0,0.005
D2L2_49,3.5,A,1,6,6,0,0,0.005
D2L2_50,3.5,A,1,6,6,0,0,0.005
D2L2_51,3.5,A,1,6,6,0,0,0.005
D4L3_49,3.5,A,1,6,6,0,0,0.005
D4L3_50,3.5,A,1,6,6,0,0,0.005
D4L3_51,3.5,A,1,3,3,0,0,0.005
D5L3_52,3.5,A,1,3,3,0,0,0.005
D5L3_53,3.5,A,1,6,6,0,0,0.005
D5L3_54,3.5,A,1,6,6,0,0,0.005
D3L3_67,3.5,A,1,6,6,0,0,0.005
D3L3_68,3.5,A,1,6,6,1,1,0.005
D3L3_69,3.5,A,1,6,6,1,1,0.005
D2L2_52,3.5,A,1,6,6,0,0,0.005
D2L2_53,3.5,A,1,6,6,0,0,0.005
D2L2_54,3.5,A,1,6,6,0,0,0.005
D4L3_52,3.5,A,1,6,6,0,0,0.005
D4L3_53,3.5,A,1,6,6,0,0,0.005
D4L3_54,3.5,A,1,5,5,0,0,0.005
D5L3_55,3.5,A,1,5,5,0,0,0.005
D5L3_56,3.5,A,1,6,6,0,0,0.005
D5L3_57,3.5,A,1,6,6,0,0,0.005
D3L3_70,3.5,A,1,6,6,1,1,0.005
D3L3_71,3.5,D,0,6,6,0,0,0.005
D3L3_72,3.5,A,1,6,6,1,1,0.005
D2L2_55,3.5,A,1,6,6,0,0,0.005
D2L2_56,3.5,A,1,6,6,0,0,0.005
D2L2_57,3.5,A,1,6,6,0,0,0.005
D4L3_55,3.5,A,1,6,6,0,0,0.005
D4L3_56,3.5,A,1,6,6,0,0,0.005
D4L3_57,3.5,A,1,3,3,0,0,0.005
D5L3_58,3.5,A,1,3,3,0,0,0.005
D5L3_59,3.5,A,1,6,6,0,0,0.005
D5L3_60,3.5,A,1,6,6,0,0,0.005
D3L3_73,3.5,A,1,6,6,0,0,0.005
D3L3_74,3.5,A,1,6,6,1,1,0.005
D3L3_75,3.5,A,1,6,6,1,1,0.005
D2L2_58,3.5,A,1,6,6,0,0,0.005
D2L2_59,3.5,A,1,6,6,0,0,0.005
D2L2_60,3.5,A,1,6,6,0,0,0.005
D4L3_58,3.5,A,1,6,6,0,0,0.005
D4L3_59,3.5,A,1,6,6,0,0,0.005
D4L3_60,3.5,A,1,5,5,0,0,0.005
D3L1_46,3.5,A,1,5,5,0,0,0.005
D3L1_47,3.5,A,1,6,6,0,0,0.005
D3L1_48,3.5,A,1,6,6,0,0,0.005
D2Y1_46,3.5,A,1,6,6,0,0,0.005
D2Y1_47,3.5,A,1,6,6,0,0,0.005
D2Y1_48,3.5,A,1,6,6,0,0,0.005
D1Y1_46,3.5,A,1,6,6,0,0,0.005
D1Y1_47,3.5,A,1,6,6,0,0,0.005
D1Y1_48,3.5,A,1,6,6,0,0,0.005
D3Y1_106,3.5,A,1,6,6,0,0,0.005
D3Y1_107,3.5,A,1,6,6,0,0,0.005
D3Y1_108,3.5,A,1,3,3,0,0,0.005
D3L1_49,3.5,A,1,3,3,0,0,0.005
D3L1_50,3.5,A,1,6,6,0,0,0.005
D3L1_51,3.5,A,1,6,6,0,0,0.005
D2Y1_49,3.5,A,1,6,6,0,0,0.005
D2Y1_50,3.5,A,1,6,6,0,0,0.005
D2Y1_51,3.5,A,1,6,6,0,0,0.005
D1Y1_49,3.5,A,1,6,6,0,0,0.005
D1Y1_50,3.5,A,1,6,6,0,0,0.005
D1Y1_51,3.5,A,1,6,6,0,0,0.005
D3Y1_109,3.5,A,1,6,6,0,0,0.005
D3Y1_110,3.5,A,1,6,6,0,0,0.005
D3Y1_111,3.5,A,1,5,5,0,0,0.005
D3L1_52,3.5,A,1,5,5,0,0,0.005
D3L1_53,3.5,A,1,6,6,0,0,0.005
D3L1_54,3.5,A,1,6,6,0,0,0.005
D2Y1_52,3.5,A,1,6,6,0,0,0.005
D2Y1_53,3.5,A,1,6,6,0,0,0.005
D2Y1_54,3.5,A,1,6,6,0,0,0.005
D1Y1_52,3.5,A,1,6,6,0,0,0.005
D1Y1_53,3.5,A,1,6,6,0,0,0.005
D1Y1_54,3.5,A,1,6,6,0,0,0.005
D3Y1_112,3.5,A,1,6,6,0,0,0.005
D3Y1_113,3.5,A,1,6,6,0,0,0.005
D3Y1_114,3.5,A,1,3,3,0,0,0.005
D3L1_55,3.5,A,1,3,3,0,0,0.005
D3L1_56,3.5,A,1,6,6,0,0,0.005
D3L1_57,3.5,A,1,6,6,0,0,0.005
D2Y1_55,3.5,A,1,6,6,0,0,0.005
D2Y1_56,3.5,A,1,6,6,0,0,0.005
D2Y1_57,3.5,A,1,6,6,0,0,0.005
D1Y1_55,3.5,A,1,6,6,0,0,0.005
D1Y1_56,3.5,A,1,6,6,0,0,0.005
D1Y1_57,3.5,A,1,6,6,0,0,0.005
D3Y1_115,3.5,A,1,6,6,0,0,0.005
D3Y1_116,3.5,A,1,6,6,0,0,0.005
D3Y1_117,3.5,A,1,5,5,0,0,0.005
D3L1_58,3.5,A,1,5,5,0,0,0.005
D3L1_59,3.5,A,1,6,6,0,0,0.005
D3L1_60,3.5,A,1,6,6,0,0,0.005
D2Y1_58,3.5,A,1,6,6,0,0,0.005
D2Y1_59,3.5,A,1,6,6,0,0,0.005
D2Y1_60,3.5,A,1,6,6,0,0,0.005
D1Y1_58,3.5,A,1,6,6,0,0,0.005
D1Y1_59,3.5,A,1,6,6,0,0,0.005
D1Y1_60,3.5,A,1,6,6,0,0,0.005
D3Y1_118,3.5,A,1,6,6,0,0,0.005
D3Y1_119,3.5,A,1,6,6,0,0,0.005
D3Y1_120,3.5,A,1,3,3,0,0,0.005
D5L2_46,3.5,A,1,3,3,0,0,0.005
D5L2_47,3.5,A,1,6,6,0,0,0.005
D5L2_48,3.5,A,1,6,6,0,0,0.005
D3L2_46,3.5,A,1,6,6,0,0,0.005
D3L2_47,3.5,A,1,6,6,0,0,0.005
D3L2_48,3.5,A,1,6,6,0,0,0.005
D2L3_46,3.5,A,1,6,6,0,0,0.005
D2L3_47,3.5,A,1,6,6,0,0,0.005
D2L3_48,3.5,A,1,6,6,0,0,0.005
D1L3_46,3.5,A,1,6,6,0,0,0.005
D1L3_47,3.5,A,1,6,6,0,0,0.005
D1L3_48,3.5,A,1,5,5,0,0,0.005
D5L2_49,3.5,A,1,5,5,0,0,0.005
D5L2_50,3.5,A,1,6,6,0,0,0.005
D5L2_51,3.5,A,1,6,6,0,0,0.005
D3L2_49,3.5,A,1,6,6,0,0,0.005
D3L2_50,3.5,A,1,6,6,0,0,0.005
D3L2_51,3.5,A,1,6,6,0,0,0.005
D2L3_49,3.5,A,1,6,6,0,0,0.005
D2L3_50,3.5,A,1,6,6,0,0,0.005
D2L3_51,3.5,A,1,6,6,0,0,0.005
D1L3_49,3.5,A,1,6,6,0,0,0.005
D1L3_50,3.5,A,1,6,6,0,0,0.005
D1L3_51,3.5,A,1,3,3,0,0,0.005
D5L2_52,3.5,A,1,3,3,0,0,0.005
D5L2_53,3.5,A,1,6,6,0,0,0.005
D5L2_54,3.5,A,1,6,6,0,0,0.005
D3L2_52,3.5,A,1,6,6,0,0,0.005
D3L2_53,3.5,A,1,6,6,0,0,0.005
D3L2_54,3.5,A,1,6,6,0,0,0.005
D2L3_52,3.5,A,1,6,6,0,0,0.005
D2L3_53,3.5,A,1,6,6,0,0,0.005
D2L3_54,3.5,A,1,6,6,0,0,0.005
D1L3_52,3.5,A,1,6,6,0,0,0.005
D1L3_53,3.5,A,1,6,6,0,0,0.005
D1L3_54,3.5,A,1,5,5,0,0,0.005
D5L2_55,3.5,A,1,5,5,0,0,0.005
D5L2_56,3.5,A,1,6,6,0,0,0.005
D5L2_57,3.5,A,1,6,6,0,0,0.005
D3L2_55,3.5,A,1,6,6,0,0,0.005
D3L2_56,3.5,A,1,6,6,0,0,0.005
D3L2_57,3.5,A,1,6,6,0,0,0.005
D2L3_55,3.5,A,1,6,6,0,0,0.005
D2L3_56,3.5,A,1,6,6,0,0,0.005
D2L3_57,3.5,A,1,6,6,0,0,0.005
D1L3_55,3.5,A,1,6,6,0,0,0.005
D1L3_56,3.5,A,1,6,6,0,0,0.005
D1L3_57,3.5,A,1,3,3,0,0,0.005
D5L2_58,3.5,A,1,3,3,0,0,0.005
D5L2_59,3.5,A,1,6,6,0,0,0.005
D5L2_60,3.5,A,1,6,6,0,0,0.005
D3L2_58,3.5,A,1,6,6,0,0,0.005
D3L2_59,3.5,A,1,6,6,0,0,0.005
D3L2_60,3.5,A,1,6,6,0,0,0.005
D2L3_58,3.5,A,1,6,6,0,0,0.005
D2L3_59,3.5,A,1,6,6,0,0,0.005
D2L3_60,3.5,A,1,6,6,0,0,0.005
D1L3_58,3.5,A,1,6,6,0,0,0.005
D1L3_59,3.5,A,1,6,6,0,0,0.005
D1L3_60,3.5,A,1,5,5,0,0,0.005
D3L2_61,3.5,A,1,5,5,0,0,0.005
D3L2_62,3.5,A,1,6,6,0,0,0.005
D3L2_63,3.5,A,1,6,6,0,0,0.005
D2L1_106,3.5,A,1,6,6,0,0,0.005
D2L1_107,3.5,A,1,6,6,0,0,0.005
D2L1_108,3.5,A,1,6,6,0,0,0.005
D2L1_109,3.5,A,1,6,6,0,0,0.005
D2L1_110,3.5,A,1,6,6,0,0,0.005
D2L1_111,3.5,A,1,6,6,0,0,0.005
D3L3_76,3.5,A,1,6,6,0,0,0.005
D3L3_77,3.5,A,1,6,6,0,0,0.005
D3L3_78,3.5,A,1,3,3,0,0,0.005
D3L2_64,3.5,A,1,3,3,0,0,0.005
D3L2_65,3.5,A,1,6,6,0,0,0.005
D3L2_66,3.5,A,1,6,6,0,0,0.005
D2L1_112,3.5,A,1,6,6,0,0,0.005
D2L1_113,3.5,A,1,6,6,0,0,0.005
D2L1_114,3.5,A,1,6,6,0,0,0.005
D2L1_115,3.5,A,1,6,6,0,0,0.005
D2L1_116,3.5,A,1,6,6,0,0,0.005
D2L1_117,3.5,A,1,6,6,0,0,0.005
D3L3_79,3.5,A,1,6,6,0,0,0.005
D3L3_80,3.5,A,1,6,6,0,0,0.005
D3L3_81,3.5,A,1,5,5,0,0,0.005
D3L2_67,3.5,A,1,5,5,0,0,0.005
D3L2_68,3.5,A,1,6,6,0,0,0.005
D3L2_69,3.5,A,1,6,6,0,0,0.005
D2L1_118,3.5,A,1,6,6,0,0,0.005
D2L1_119,3.5,A,1,6,6,0,0,0.005
D2L1_120,3.5,A,1,6,6,0,0,0.005
D2L1_121,3.5,A,1,6,6,0,0,0.005
D2L1_122,3.5,A,1,6,6,0,0,0.005
D2L1_123,3.5,A,1,6,6,0,0,0.005
D3L3_82,3.5,A,1,6,6,0,0,0.005
D3L3_83,3.5,A,1,6,6,0,0,0.005
D3L3_84,3.5,A,1,3,3,0,0,0.005
D3L2_70,3.5,A,1,3,3,0,0,0.005
D3L2_71,3.5,A,1,6,6,0,0,0.005
D3L2_72,3.5,A,1,6,6,0,0,0.005
D2L1_124,3.5,A,1,6,6,0,0,0.005
D2L1_125,3.5,A,1,6,6,0,0,0.005
D2L1_126,3.5,A,1,6,6,0,0,0.005
D2L1_127,3.5,A,1,6,6,0,0,0.005
D2L1_128,3.5,A,1,6,6,0,0,0.005
D2L1_129,3.5,A,1,6,6,0,0,0.005
D3L3_85,3.5,A,1,6,6,0,0,0.005
D3L3_86,3.5,A,1,6,6,0,0,0.005
D3L3_87,3.5,A,1,5,5,0,0,0.005
D3L2_73,3.5,A,1,5,5,0,0,0.005
D3L2_74,3.5,A,1,6,6,0,0,0.005
D3L2_75,3.5,A,1,6,6,0,0,0.005
D2L1_130,3.5,A,1,6,6,0,0,0.005
D2L1_131,3.5,A,1,6,6,0,0,0.005
D2L1_132,3.5,A,1,6,6,0,0,0.005
D2L1_133,3.5,A,1,6,6,0,0,0.005
D2L1_134,3.5,A,1,6,6,0,0,0.005
D2L1_135,3.5,A,1,6,6,0,0,0.005
D3L3_88,3.5,A,1,6,6,0,0,0.005
D3L3_89,3.5,A,1,6,6,0,0,0.005
D3L3_90,3.5,A,1,3,3,0,0,0.005
D5L3_61,3.5,A,1,3,3,0,0,0.005
D5L3_62,3.5,A,1,6,6,0,0,0.005
D5L3_63,3.5,A,1,6,6,0,0,0.005
D2L2_61,3.5,A,1,6,6,0,0,0.005
D2L2_62,3.5,A,1,6,6,0,0,0.005
D2L2_63,3.5,A,1,6,6,0,0,0.005
D2Y1_61,3.5,A,1,6,6,0,0,0.005
D2Y1_62,3.5,A,1,6,6,0,0,0.005
D2Y1_63,3.5,A,1,6,6,0,0,0.005
D4L3_61,3.5,A,1,6,6,0,0,0.005
D4L3_62,3.5,A,1,6,6,0,0,0.005
D4L3_63,3.5,A,1,5,5,0,0,0.005
D5L3_64,3.5,A,1,5,5,0,0,0.005
D5L3_65,3.5,A,1,6,6,0,0,0.005
D5L3_66,3.5,A,1,6,6,0,0,0.005
D2L2_64,3.5,A,1,6,6,0,0,0.005
D2L2_65,3.5,A,1,6,6,0,0,0.005
D2L2_66,3.5,A,1,6,6,0,0,0.005
D2Y1_64,3.5,A,1,6,6,0,0,0.005
D2Y1_65,3.5,A,1,6,6,0,0,0.005
D2Y1_66,3.5,A,1,6,6,0,0,0.005
D4L3_64,3.5,A,1,6,6,0,0,0.005
D4L3_65,3.5,A,1,6,6,0,0,0.005
D4L3_66,3.5,A,1,3,3,0,0,0.005
D5L3_67,3.5,A,1,3,3,0,0,0.005
D5L3_68,3.5,A,1,6,6,0,0,0.005
D5L3_69,3.5,A,1,6,6,0,0,0.005
D2L2_67,3.5,A,1,6,6,0,0,0.005
D2L2_68,3.5,A,1,6,6,0,0,0.005
D2L2_69,3.5,A,1,6,6,0,0,0.005
D2Y1_67,3.5,A,1,6,6,0,0,0.005
D2Y1_68,3.5,A,1,6,6,0,0,0.005
D2Y1_69,3.5,A,1,6,6,0,0,0.005
D4L3_67,3.5,A,1,6,6,0,0,0.005
D4L3_68,3.5,A,1,6,6,0,0,0.005
D4L3_69,3.5,A,1,5,5,0,0,0.005
D5L3_70,3.5,A,1,5,5,0,0,0.005
D5L3_71,3.5,A,1,6,6,0,0,0.005
D5L3_72,3.5,A,1,6,6,0,0,0.005
D2L2_70,3.5,A,1,6,6,0,0,0.005
D2L2_71,3.5,A,1,6,6,0,0,0.005
D2L2_72,3.5,A,1,6,6,0,0,0.005
D2Y1_70,3.5,A,1,6,6,0,0,0.005
D2Y1_71,3.5,A,1,6,6,0,0,0.005
D2Y1_72,3.5,A,1,6,6,0,0,0.005
D4L3_70,3.5,A,1,6,6,0,0,0.005
D4L3_71,3.5,A,1,6,6,0,0,0.005
D4L3_72,3.5,A,1,3,3,0,0,0.005
D5L3_73,3.5,A,1,3,3,0,0,0.005
D5L3_74,3.5,A,1,6,6,0,0,0.005
D5L3_75,3.5,A,1,6,6,0,0,0.005
D2L2_73,3.5,A,1,6,6,0,0,0.005
D2L2_74,3.5,A,1,6,6,0,0,0.005
D2L2_75,3.5,A,1,6,6,0,0,0.005
D2Y1_73,3.5,A,1,6,6,0,0,0.005
D2Y1_74,3.5,A,1,6,6,0,0,0.005
D2Y1_75,3.5,A,1,6,6,0,0,0.005
D4L3_73,3.5,A,1,6,6,0,0,0.005
D4L3_74,3.5,A,1,6,6,0,0,0.005
D4L3_75,3.5,A,1,5,5,0,0,0.005
D2L3_61,3.5,A,1,5,5,0,0,0.005
D2L3_62,3.5,A,1,6,6,0,0,0.005
D2L3_63,3.5,A,1,6,6,0,0,0.005
D5L2_61,3.5,A,1,6,6,0,0,0.005
D5L2_62,3.5,A,1,6,6,0,0,0.005
D5L2_63,3.5,A,1,6,6,0,0,0.005
D3Y1_121,3.5,A,1,6,6,0,0,0.005
D3Y1_122,3.5,A,1,6,6,0,0,0.005
D3Y1_123,3.5,A,1,6,6,0,0,0.005
D1Y1_61,3.5,A,1,6,6,0,0,0.005
D1Y1_62,3.5,A,1,6,6,0,0,0.005
D1Y1_63,3.5,A,1,3,3,0,0,0.005
D2L3_64,3.5,A,1,3,3,0,0,0.005
D2L3_65,3.5,A,1,6,6,0,0,0.005
D2L3_66,3.5,A,1,6,6,0,0,0.005
D5L2_64,3.5,A,1,6,6,0,0,0.005
D5L2_65,3.5,A,1,6,6,0,0,0.005
D5L2_66,3.5,A,1,6,6,0,0,0.005
D3Y1_124,3.5,A,1,6,6,0,0,0.005
D3Y1_125,3.5,A,1,6,6,0,0,0.005
D3Y1_126,3.5,A,1,6,6,0,0,0.005
D1Y1_64,3.5,A,1,6,6,0,0,0.005
D1Y1_65,3.5,A,1,6,6,0,0,0.005
D1Y1_66,3.5,A,1,5,5,0,0,0.005
D2L3_67,3.5,A,1,5,5,0,0,0.005
D2L3_68,3.5,A,1,6,6,0,0,0.005
D2L3_69,3.5,A,1,6,6,0,0,0.005
D5L2_67,3.5,A,1,6,6,0,0,0.005
D5L2_68,3.5,A,1,6,6,0,0,0.005
D5L2_69,3.5,A,1,6,6,0,0,0.005
D3Y1_127,3.5,A,1,6,6,0,0,0.005
D3Y1_128,3.5,A,1,6,6,0,0,0.005
D3Y1_129,3.5,A,1,6,6,0,0,0.005
D1Y1_67,3.5,A,1,6,6,0,0,0.005
D1Y1_68,3.5,A,1,6,6,0,0,0.005
D1Y1_69,3.5,A,1,3,3,0,0,0.005
D2L3_70,3.5,A,1,3,3,0,0,0.005
D2L3_71,3.5,A,1,6,6,0,0,0.005
D2L3_72,3.5,A,1,6,6,0,0,0.005
D5L2_70,3.5,A,1,6,6,0,0,0.005
D5L2_71,3.5,A,1,6,6,0,0,0.005
D5L2_72,3.5,A,1,6,6,0,0,0.005
D3Y1_130,3.5,A,1,6,6,0,0,0.005
D3Y1_131,3.5,A,1,6,6,0,0,0.005
D3Y1_132,3.5,A,1,6,6,0,0,0.005
D1Y1_70,3.5,A,1,6,6,0,0,0.005
D1Y1_71,3.5,A,1,6,6,0,0,0.005
D1Y1_72,3.5,A,1,5,5,0,0,0.005
D2L3_73,3.5,A,1,5,5,0,0,0.005
D2L3_74,3.5,A,1,6,6,0,0,0.005
D2L3_75,3.5,A,1,6,6,0,0,0.005
D5L2_73,3.5,A,1,6,6,0,0,0.005
D5L2_74,3.5,A,1,6,6,0,0,0.005
D5L2_75,3.5,A,1,6,6,0,0,0.005
D3Y1_133,3.5,A,1,6,6,0,0,0.005
D3Y1_134,3.5,A,1,6,6,0,0,0.005
D3Y1_135,3.5,A,1,6,6,0,0,0.005
D1Y1_73,3.5,A,1,6,6,0,0,0.005
D1Y1_74,3.5,A,1,6,6,0,0,0.005
D1Y1_75,3.5,A,1,3,3,0,0,0.005
D1L3_61,3.5,A,1,3,3,0,0,0.005
D1L3_62,3.5,A,1,6,6,0,0,0.005
D1L3_63,3.5,A,1,6,6,0,0,0.005
D4L1_61,3.5,A,1,6,6,0,0,0.005
D4L1_62,3.5,A,1,6,6,0,0,0.005
D4L1_63,3.5,A,1,6,6,0,0,0.005
D3Y1_136,3.5,A,1,6,6,0,0,0.005
D3Y1_137,3.5,A,1,6,6,0,0,0.005
D3Y1_138,3.5,A,1,6,6,0,0,0.005
D3L1_61,3.5,A,1,6,6,0,0,0.005
D3L1_62,3.5,A,1,6,6,0,0,0.005
D3L1_63,3.5,A,1,5,5,0,0,0.005
D1L3_64,3.5,A,1,5,5,0,0,0.005
D1L3_65,3.5,A,1,6,6,0,0,0.005
D1L3_66,3.5,A,1,6,6,0,0,0.005
D4L1_64,3.5,A,1,6,6,0,0,0.005
